ano;codigo_municipio;municipio;uf;ibc;cobertura_pop_4g5g;densidade_smp;hhi_smp;densidade_scm;hhi_scm;adensamento_estacoes;fibra;cobertura_area_agricultavel
2021;2505352;Damião - PB;PB;51.14;78.8474;53.04;57.0;1.73;35.0;14.25;100.0;
2021;2505402;Desterro - PB;PB;27.36;77.5456;44.69;40.0;1.89;22.0;12.34;0.0;
2021;2505501;Vista Serrana - PB;PB;51.4;90.5897;60.78;23.0;2.51;14.0;13.35;100.0;
2021;2505600;Diamante - PB;PB;50.11;71.0558;45.6;46.0;5.05;60.0;15.8;100.0;
2021;2505709;Dona Inês - PB;PB;19.68;63.8514;29.24;4.0;1.4;36.0;4.95;0.0;
2021;2505808;Duas Estradas - PB;PB;33.74;96.762;48.54;20.0;0.62;65.0;21.6;0.0;
2021;2505907;Emas - PB;PB;30.1;82.193;50.87;20.0;3.44;45.0;14.45;0.0;
2021;2506004;Esperança - PB;PB;56.76;95.3649;56.24;84.0;9.41;42.0;3.85;100.0;
2021;2506103;Fagundes - PB;PB;45.58;60.4654;60.69;15.0;5.92;9.0;9.19;100.0;
2021;2506202;Frei Martinho - PB;PB;53.15;68.7143;57.12;48.0;13.02;32.0;25.79;100.0;
2021;2506251;Gado Bravo - PB;PB;38.53;44.9502;17.54;24.0;5.94;63.0;9.3;100.0;
2021;2506301;Guarabira - PB;PB;59.78;98.566;73.77;78.0;2.8;52.0;5.19;100.0;
2021;2506400;Gurinhém - PB;PB;55.48;91.7498;52.54;83.0;1.38;50.0;12.74;100.0;
2021;2506509;Gurjão - PB;PB;57.45;84.8378;63.24;40.0;10.78;61.0;22.17;100.0;
2021;2506608;Ibiara - PB;PB;46.18;73.9741;44.71;35.0;3.32;11.0;13.12;100.0;
2021;2506707;Imaculada - PB;PB;16.7;52.6419;23.31;18.0;7.5;4.0;4.33;0.0;
2021;2506806;Ingá - PB;PB;52.56;87.6865;44.2;65.0;2.95;59.0;9.89;100.0;
2021;2506905;Itabaiana - PB;PB;54.72;98.357;58.21;68.0;2.74;26.0;6.33;100.0;
2021;2507002;Itaporanga - PB;PB;53.51;90.2882;58.4;20.0;4.76;73.0;4.12;100.0;
2021;2507101;Itapororoca - PB;PB;51.42;82.0566;52.25;33.0;2.03;80.0;2.71;100.0;
2021;2507200;Itatuba - PB;PB;44.92;70.2524;34.06;34.0;5.42;42.0;6.97;100.0;
2021;2507309;Jacaraú - PB;PB;31.92;73.7745;63.42;39.0;0.14;71.0;5.33;0.0;
2021;2507408;Jericó - PB;PB;48.56;82.9421;51.06;11.0;6.6;33.0;6.63;100.0;
2021;2507507;João Pessoa - PB;PB;71.45;100.0;94.22;91.0;24.73;80.0;12.32;100.0;
2021;2507606;Juarez Távora - PB;PB;29.99;87.4309;50.51;33.0;0.03;38.0;9.62;0.0;
2021;2507705;Juazeirinho - PB;PB;48.66;72.1394;43.64;61.0;12.09;27.0;4.19;100.0;
2021;2507804;Junco do Seridó - PB;PB;47.48;80.5446;42.25;16.0;14.76;10.0;10.65;100.0;
2021;2507903;Juripiranga - PB;PB;55.81;99.4601;77.26;4.0;0.99;47.0;7.12;100.0;
2021;2508000;Juru - PB;PB;22.05;62.6313;42.72;8.0;5.86;11.0;7.84;0.0;
2021;2508109;Lagoa - PB;PB;44.74;76.4017;39.07;19.0;1.46;25.0;11.08;100.0;
2021;2508208;Lagoa de Dentro - PB;PB;30.61;98.475;43.79;13.0;0.09;58.0;9.94;0.0;
2021;2508307;Lagoa Seca - PB;PB;57.44;97.7389;44.04;72.0;14.02;73.0;8.34;100.0;
2021;2508406;Lastro - PB;PB;47.96;72.2867;45.72;48.0;3.61;16.0;19.05;100.0;
2021;2508505;Livramento - PB;PB;45.02;68.8169;40.46;12.0;0.04;51.0;14.13;100.0;
2021;2508554;Logradouro - PB;PB;52.17;100.0;36.45;32.0;0.92;65.0;17.5;100.0;
2021;2508604;Lucena - PB;PB;62.57;94.524;71.16;67.0;19.18;56.0;15.41;100.0;
2021;2508703;Mãe d'Água - PB;PB;24.02;70.2695;17.7;60.0;0.04;58.0;12.89;0.0;
2021;2508802;Malta - PB;PB;49.01;92.5466;28.89;44.0;8.37;30.0;13.42;100.0;
2021;2508901;Mamanguape - PB;PB;62.32;94.819;74.65;78.0;12.8;59.0;10.19;100.0;
2021;2509008;Manaíra - PB;PB;22.3;65.9573;36.91;26.0;4.46;18.0;4.68;0.0;
2021;2509057;Marcação - PB;PB;45.95;84.9761;31.14;16.0;2.09;52.0;8.82;100.0;
2021;2509107;Mari - PB;PB;51.54;94.9825;52.37;46.0;1.01;34.0;3.52;100.0;
2021;2509156;Marizópolis - PB;PB;59.19;99.4154;82.13;23.0;5.07;56.0;7.68;100.0;
2021;2509206;Massaranduba - PB;PB;50.02;93.4081;43.44;57.0;5.13;17.0;3.65;100.0;
2021;2509305;Mataraca - PB;PB;55.04;87.9592;62.37;44.0;1.59;62.0;11.9;100.0;
2021;2509339;Matinhas - PB;PB;22.98;53.1396;35.85;11.0;0.2;83.0;11.35;0.0;
2021;2509370;Mato Grosso - PB;PB;30.81;88.0068;53.99;17.0;3.42;9.0;26.19;0.0;
2021;2509396;Maturéia - PB;PB;62.55;92.7014;88.34;69.0;0.08;73.0;11.52;100.0;
2021;2509404;Mogeiro - PB;PB;47.46;72.7312;40.45;35.0;4.55;61.0;5.82;100.0;
2021;2509503;Montadas - PB;PB;41.23;100.0;83.36;28.0;7.77;59.0;13.28;0.0;
2021;2509602;Monte Horebe - PB;PB;49.53;78.9845;39.46;36.0;2.41;65.0;15.84;100.0;
2021;2509701;Monteiro - PB;PB;52.31;72.5145;62.16;39.0;13.34;43.0;5.35;100.0;
2021;2509800;Mulungu - PB;PB;46.12;71.4583;33.26;55.0;0.46;55.0;7.74;100.0;
2021;2509909;Natuba - PB;PB;34.13;52.4843;14.69;11.0;2.5;11.0;4.92;100.0;
2021;2510006;Nazarezinho - PB;PB;42.06;72.6897;32.7;18.0;6.12;6.0;7.07;100.0;
2021;2510105;Nova Floresta - PB;PB;56.29;98.4075;49.86;53.0;10.26;62.0;9.69;100.0;
2021;2510204;Nova Olinda - PB;PB;30.09;90.9518;57.23;3.0;2.72;32.0;8.72;0.0;
2021;2510303;Nova Palmeira - PB;PB;48.29;62.3192;44.19;55.0;6.36;35.0;20.51;100.0;
2021;2510402;Olho d'Água - PB;PB;21.34;62.6662;35.44;12.0;2.97;18.0;12.05;0.0;
2021;2510501;Olivedos - PB;PB;46.47;71.3708;44.23;12.0;12.7;5.0;19.33;100.0;
2021;2510600;Ouro Velho - PB;PB;32.7;91.015;59.42;18.0;1.87;38.0;16.84;0.0;
2021;2510659;Parari - PB;PB;30.64;76.3493;43.15;12.0;0.54;80.0;29.42;0.0;
2021;2510709;Passagem - PB;PB;30.67;81.581;45.87;17.0;0.14;72.0;20.95;0.0;
2021;2510808;Patos - PB;PB;63.66;97.5875;74.03;76.0;16.86;57.0;13.94;100.0;
2021;2510907;Paulista - PB;PB;44.51;62.4192;40.54;19.0;3.84;59.0;6.21;100.0;
2021;2511004;Pedra Branca - PB;PB;36.01;86.056;51.58;57.0;8.99;64.0;20.28;0.0;
2021;2511103;Pedra Lavrada - PB;PB;44.73;65.6602;30.74;46.0;6.23;35.0;12.92;100.0;
2021;2511202;Pedras de Fogo - PB;PB;45.42;76.3573;28.16;52.0;0.97;57.0;2.7;100.0;
2021;2511301;Piancó - PB;PB;50.74;82.9273;50.87;54.0;1.54;43.0;6.37;100.0;
2021;2511400;Picuí - PB;PB;50.08;72.7804;42.76;65.0;15.31;37.0;4.11;100.0;
2021;2511509;Pilar - PB;PB;48.15;98.1084;39.55;18.0;2.33;27.0;6.41;100.0;
2021;2511608;Pilões - PB;PB;26.85;71.0501;41.89;11.0;0.23;76.0;11.83;0.0;
2021;2511707;Pilõezinhos - PB;PB;48.64;91.7396;38.84;24.0;1.54;32.0;15.62;100.0;
2021;2511806;Pirpirituba - PB;PB;52.3;97.7187;49.84;26.0;0.74;65.0;4.85;100.0;
2021;2511905;Pitimbu - PB;PB;35.67;93.8905;45.56;95.0;2.99;63.0;7.92;0.0;
2021;2512002;Pocinhos - PB;PB;49.15;81.8881;40.59;46.0;12.43;25.0;6.82;100.0;
2021;2512036;Poço Dantas - PB;PB;41.34;52.9217;23.53;9.0;11.62;56.0;13.26;100.0;
2021;2512077;Poço de José de Moura - PB;PB;48.76;78.7423;38.64;9.0;11.75;63.0;11.77;100.0;
2021;2512101;Pombal - PB;PB;56.35;85.5918;58.78;37.0;14.55;75.0;8.62;100.0;
2021;2512200;Prata - PB;PB;29.97;76.432;47.89;14.0;9.23;61.0;12.05;0.0;
2021;2512309;Princesa Isabel - PB;PB;29.94;87.7733;52.37;29.0;11.06;11.0;4.33;0.0;
2021;2512408;Puxinanã - PB;PB;55.25;99.6873;57.28;62.0;4.49;31.0;7.45;100.0;
2021;2512507;Queimadas - PB;PB;56.28;90.447;63.63;64.0;4.38;50.0;8.68;100.0;
2021;2512606;Quixaba - PB;PB;25.46;76.0095;30.26;23.0;0.72;33.0;25.58;0.0;
2021;2512705;Remígio - PB;PB;55.85;93.4233;56.52;40.0;10.38;70.0;5.15;100.0;
2021;2512721;Pedro Régis - PB;PB;32.02;99.3847;45.02;8.0;0.04;74.0;12.56;0.0;
2021;2512747;Riachão - PB;PB;29.43;92.2209;25.35;35.0;0.22;83.0;14.08;0.0;
2021;2512754;Riachão do Bacamarte - PB;PB;59.62;98.8346;61.84;85.0;0.26;62.0;16.9;100.0;
2021;2512762;Riachão do Poço - PB;PB;31.61;100.0;28.07;73.0;0.03;45.0;16.87;0.0;
2021;2512788;Riacho de Santo Antônio - PB;PB;29.74;79.2007;53.73;4.0;6.16;22.0;25.71;0.0;
2021;2512804;Riacho dos Cavalos - PB;PB;46.28;74.7612;47.08;4.0;5.49;29.0;12.02;100.0;
2021;2512903;Rio Tinto - PB;PB;56.44;86.9896;51.64;75.0;9.9;75.0;7.42;100.0;
2021;2513000;Salgadinho - PB;PB;17.23;51.7014;15.21;31.0;7.62;9.0;12.93;0.0;
2021;2513109;Salgado de São Félix - PB;PB;43.36;57.1119;36.51;37.0;3.65;49.0;6.36;100.0;
2021;2513158;Santa Cecília - PB;PB;27.39;55.527;57.79;1.0;2.91;81.0;11.81;0.0;
2021;2513208;Santa Cruz - PB;PB;45.29;77.9102;30.47;6.0;4.89;66.0;7.81;100.0;
2021;2513307;Santa Helena - PB;PB;49.85;80.0503;42.98;7.0;6.01;80.0;13.17;100.0;
2021;2513356;Santa Inês - PB;PB;27.13;58.4858;40.34;85.0;2.07;21.0;21.47;0.0;
2021;2513406;Santa Luzia - PB;PB;59.32;93.8696;64.5;66.0;18.47;50.0;4.98;100.0;
2021;2513505;Santana de Mangueira - PB;PB;23.65;53.0467;35.83;36.0;0.29;60.0;15.12;0.0;
2021;2513604;Santana dos Garrotes - PB;PB;20.85;63.8826;34.07;5.0;1.58;33.0;7.4;0.0;
2021;2513653;Joca Claudino - PB;PB;60.11;88.5792;68.19;55.0;16.35;53.0;19.47;100.0;
2021;2513703;Santa Rita - PB;PB;59.6;95.6728;72.86;55.0;11.85;49.0;8.0;100.0;
2021;2513802;Santa Teresinha - PB;PB;26.07;74.2316;31.9;42.0;4.63;42.0;11.3;0.0;
2021;2513851;Santo André - PB;PB;40.37;85.9303;73.3;63.0;5.31;50.0;30.89;0.0;
2021;2513901;São Bento - PB;PB;53.59;97.2026;58.33;24.0;10.27;19.0;11.13;100.0;
2021;2513927;São Bentinho - PB;PB;60.16;89.7346;73.5;14.0;16.15;69.0;22.34;100.0;
2021;2513943;São Domingos do Cariri - PB;PB;31.45;73.6046;55.42;12.0;0.29;64.0;29.15;0.0;
2021;2513968;São Domingos - PB;PB;25.37;83.1587;32.61;24.0;1.76;19.0;16.48;0.0;
2021;2513984;São Francisco - PB;PB;44.27;72.7468;33.51;4.0;3.0;46.0;15.22;100.0;
2021;2514008;São João do Cariri - PB;PB;47.07;61.0928;54.67;8.0;0.43;68.0;12.33;100.0;
2021;2514107;São João do Tigre - PB;PB;37.68;33.5936;19.64;35.0;1.33;60.0;17.49;100.0;
2021;2514206;São José da Lagoa Tapada - PB;PB;43.94;71.7594;39.92;8.0;11.15;5.0;10.12;100.0;
2021;2514305;São José de Caiana - PB;PB;47.85;75.8545;39.11;69.0;3.38;19.0;12.06;100.0;
2021;2514404;São José de Espinharas - PB;PB;23.37;56.6618;49.1;8.0;1.35;37.0;11.1;0.0;
2021;2514453;São José dos Ramos - PB;PB;52.5;95.6009;41.81;59.0;0.82;49.0;12.77;100.0;
2021;2514503;São José de Piranhas - PB;PB;47.68;65.2296;41.45;65.0;2.92;63.0;3.78;100.0;
2021;2514552;São José de Princesa - PB;PB;18.82;57.0897;25.52;19.0;1.33;20.0;13.19;0.0;
2021;2514602;São José do Bonfim - PB;PB;26.28;93.851;29.54;14.0;1.69;29.0;14.2;0.0;
2021;2514651;São José do Brejo do Cruz - PB;PB;31.2;73.6104;59.46;29.0;7.88;8.0;28.23;0.0;
2021;2514701;São José do Sabugi - PB;PB;47.38;78.2823;42.93;16.0;16.41;4.0;12.38;100.0;
2021;2514800;São José dos Cordeiros - PB;PB;45.63;60.1828;52.63;15.0;2.98;35.0;14.25;100.0;
2021;2514909;São Mamede - PB;PB;53.45;86.1894;57.7;37.0;14.22;19.0;13.38;100.0;
2021;2515005;São Miguel de Taipu - PB;PB;53.17;98.1695;56.01;24.0;1.4;46.0;10.35;100.0;
2021;2515104;São Sebastião de Lagoa de Roça - PB;PB;55.74;96.9385;50.32;69.0;7.63;64.0;2.18;100.0;
2021;2515203;São Sebastião do Umbuzeiro - PB;PB;47.77;70.4105;42.41;42.0;7.97;30.0;14.54;100.0;
2021;2515302;Sapé - PB;PB;52.41;92.3579;52.75;41.0;1.75;58.0;3.4;100.0;
2021;2515401;São Vicente do Seridó - PB;PB;47.75;80.2671;41.13;38.0;7.62;22.0;9.41;100.0;
2021;2515500;Serra Branca - PB;PB;48.01;70.3688;45.98;35.0;6.48;54.0;5.58;100.0;
2021;2515609;Serra da Raiz - PB;PB;38.28;99.6817;60.02;42.0;0.31;68.0;24.76;0.0;
2021;2515708;Serra Grande - PB;PB;37.46;86.2019;66.08;68.0;9.18;17.0;26.4;0.0;
2021;2515807;Serra Redonda - PB;PB;51.72;88.8931;54.44;36.0;2.16;37.0;11.01;100.0;
2021;2515906;Serraria - PB;PB;51.94;85.7569;52.19;27.0;0.71;68.0;12.77;100.0;
2021;2515930;Sertãozinho - PB;PB;34.92;99.889;48.72;11.0;24.3;24.0;14.97;0.0;
2021;2515971;Sobrado - PB;PB;63.6;99.8529;85.17;56.0;0.07;82.0;16.38;100.0;
2021;2516003;Solânea - PB;PB;58.62;93.7422;63.53;76.0;16.0;38.0;5.92;100.0;
2021;2516102;Soledade - PB;PB;51.81;82.3637;50.78;45.0;14.95;33.0;5.07;100.0;
2021;2516151;Sossêgo - PB;PB;49.32;78.0645;43.8;41.0;9.57;11.0;21.23;100.0;
2021;2516201;Sousa - PB;PB;57.53;92.8724;50.79;81.0;12.09;72.0;4.77;100.0;
2021;2516300;Sumé - PB;PB;50.13;79.6172;65.85;20.0;6.62;14.0;6.01;100.0;
2021;2516409;Tacima - PB;PB;40.5;75.9672;16.75;31.0;2.27;30.0;2.33;100.0;
2021;2516508;Taperoá - PB;PB;48.24;67.5698;46.84;59.0;7.05;39.0;4.97;100.0;
2021;2516607;Tavares - PB;PB;28.83;73.2627;50.48;36.0;7.33;46.0;3.48;0.0;
2021;2516706;Teixeira - PB;PB;51.73;89.1336;49.59;49.0;17.23;5.0;5.03;100.0;
2021;2516755;Tenório - PB;PB;55.23;75.1474;69.23;47.0;13.98;10.0;24.85;100.0;
2021;2516805;Triunfo - PB;PB;53.38;83.3435;51.36;8.0;15.25;84.0;8.14;100.0;
2021;2516904;Uiraúna - PB;PB;55.46;91.2697;46.9;59.0;13.85;70.0;5.02;100.0;
2021;2517001;Umbuzeiro - PB;PB;45.87;56.738;54.07;16.0;0.38;65.0;7.78;100.0;
2021;2517100;Várzea - PB;PB;52.25;85.3389;48.06;49.0;16.29;4.0;17.91;100.0;
2021;2517209;Vieirópolis - PB;PB;45.25;80.192;34.01;44.0;6.43;1.0;9.53;100.0;
2021;2517407;Zabelê - PB;PB;55.59;86.4516;56.24;26.0;12.33;56.0;22.65;100.0;
2021;2600054;Abreu e Lima - PE;PE;62.98;99.5285;83.87;82.0;4.71;61.0;5.1;100.0;
2021;2600104;Afogados da Ingazeira - PE;PE;59.27;91.5367;73.96;61.0;8.66;59.0;6.16;100.0;
2021;2600203;Afrânio - PE;PE;42.9;50.4247;38.94;56.0;1.27;45.0;5.14;100.0;
2021;2600302;Agrestina - PE;PE;54.88;95.9015;54.3;48.0;5.04;63.0;5.09;100.0;
2021;2600401;Água Preta - PE;PE;51.49;77.4157;36.28;89.0;2.21;80.0;6.87;100.0;
2021;2600500;Águas Belas - PE;PE;48.68;68.4794;41.32;66.0;2.11;71.0;4.1;100.0;
2021;2600609;Alagoinha - PE;PE;34.9;89.5556;48.61;79.0;6.71;59.0;6.95;0.0;
2021;2600708;Aliança - PE;PE;54.64;98.5635;47.25;54.0;1.33;74.0;7.36;100.0;
2021;2600807;Altinho - PE;PE;52.16;84.9895;42.02;65.0;9.01;59.0;4.47;100.0;
2021;2600906;Amaraji - PE;PE;52.72;86.5734;45.8;64.0;6.88;59.0;4.49;100.0;
2021;2601003;Angelim - PE;PE;53.51;93.5165;42.39;79.0;4.23;48.0;9.1;100.0;
2021;2601052;Araçoiaba - PE;PE;52.94;99.7355;50.47;45.0;0.73;49.0;4.91;100.0;
2021;2601102;Araripina - PE;PE;52.73;73.4726;47.3;71.0;10.31;74.0;4.52;100.0;
2021;2601201;Arcoverde - PE;PE;59.75;97.2664;68.19;77.0;7.07;62.0;4.78;100.0;
2021;2601300;Barra de Guabiraba - PE;PE;55.73;96.722;46.42;69.0;4.81;75.0;7.03;100.0;
2021;2601409;Barreiros - PE;PE;58.69;95.3461;68.29;61.0;6.18;66.0;5.4;100.0;
2021;2601508;Belém de Maria - PE;PE;50.04;94.9573;36.93;65.0;7.37;8.0;8.45;100.0;
2021;2601607;Belém do São Francisco - PE;PE;49.29;73.9058;39.57;68.0;9.52;42.0;6.2;100.0;
2021;2601706;Belo Jardim - PE;PE;58.65;91.0437;56.78;62.0;14.87;85.0;5.68;100.0;
2021;2601805;Betânia - PE;PE;46.17;62.5368;30.5;63.0;0.13;82.0;8.02;100.0;
2021;2601904;Bezerros - PE;PE;60.06;93.3435;64.04;76.0;9.94;78.0;6.75;100.0;
2021;2602001;Bodocó - PE;PE;44.17;59.7506;34.0;84.0;1.92;27.0;3.99;100.0;
2021;2602100;Bom Conselho - PE;PE;49.31;73.3025;42.24;63.0;1.74;69.0;4.72;100.0;
2021;2602209;Bom Jardim - PE;PE;48.29;78.9062;32.9;54.0;0.57;76.0;5.78;100.0;
2021;2602308;Bonito - PE;PE;55.57;87.0914;50.33;80.0;6.85;66.0;8.77;100.0;
2021;2602407;Brejão - PE;PE;24.43;70.2626;34.67;10.0;1.64;71.0;5.72;0.0;
2021;2602506;Brejinho - PE;PE;29.45;81.1357;42.99;74.0;0.04;28.0;10.3;0.0;
2021;2602605;Brejo da Madre de Deus - PE;PE;52.64;85.6006;39.44;76.0;3.53;78.0;5.47;100.0;
2021;2602704;Buenos Aires - PE;PE;35.99;85.3015;74.64;79.0;4.45;16.0;5.83;0.0;
2021;2602803;Buíque - PE;PE;25.59;64.9848;31.97;61.0;3.47;56.0;6.05;0.0;
2021;2602902;Cabo de Santo Agostinho - PE;PE;66.63;98.3955;87.61;75.0;5.74;98.0;13.65;100.0;
2021;2603009;Cabrobó - PE;PE;52.1;76.8414;56.69;79.0;8.18;20.0;5.91;100.0;
2021;2603108;Cachoeirinha - PE;PE;56.2;89.3768;59.38;66.0;6.27;65.0;4.99;100.0;
2021;2603207;Caetés - PE;PE;43.88;68.151;24.82;42.0;3.49;68.0;2.65;100.0;
2021;2603306;Calçado - PE;PE;25.49;86.2883;30.71;7.0;1.96;59.0;4.68;0.0;
2021;2603405;Calumbi - PE;PE;50.44;58.106;57.56;55.0;0.44;75.0;13.42;100.0;
2021;2603454;Camaragibe - PE;PE;65.34;99.9805;87.8;81.0;1.66;85.0;11.09;100.0;
2021;2603504;Camocim de São Félix - PE;PE;57.22;98.1242;58.73;50.0;10.15;65.0;4.05;100.0;
2021;2603603;Camutanga - PE;PE;59.75;96.42;66.42;66.0;4.86;72.0;11.96;100.0;
2021;2603702;Canhotinho - PE;PE;49.68;77.0922;43.23;58.0;2.94;58.0;6.23;100.0;
2021;2603801;Capoeiras - PE;PE;44.62;60.3371;44.85;48.0;4.66;24.0;5.13;100.0;
2021;2603900;Carnaíba - PE;PE;46.73;63.9215;33.95;47.0;4.64;86.0;3.92;100.0;
2021;2603926;Carnaubeira da Penha - PE;PE;37.72;22.159;20.92;73.0;4.15;59.0;9.8;100.0;
2021;2604007;Carpina - PE;PE;61.98;98.4074;69.66;77.0;8.52;84.0;5.74;100.0;
2021;2604106;Caruaru - PE;PE;64.56;98.5884;76.21;76.0;11.82;87.0;10.09;100.0;
2021;2604155;Casinhas - PE;PE;25.48;94.3446;13.37;44.0;0.55;58.0;5.36;0.0;
2021;2604205;Catende - PE;PE;53.02;87.6969;44.15;82.0;0.44;66.0;5.87;100.0;
2021;2604304;Cedro - PE;PE;52.8;87.4491;47.16;86.0;0.89;42.0;8.59;100.0;
2021;2604403;Chã de Alegria - PE;PE;33.68;98.9581;58.68;57.0;2.53;14.0;7.54;0.0;
2021;2604502;Chã Grande - PE;PE;55.52;93.178;51.38;54.0;5.31;82.0;5.86;100.0;
2021;2604601;Condado - PE;PE;54.99;99.8171;53.72;62.0;1.24;58.0;2.88;100.0;
2021;2604700;Correntes - PE;PE;26.8;83.8795;34.12;18.0;3.67;56.0;7.01;0.0;
2021;2604809;Cortês - PE;PE;30.32;78.3028;54.47;28.0;0.14;64.0;8.2;0.0;
2021;2604908;Cumaru - PE;PE;56.5;72.8187;59.78;35.0;25.93;72.0;10.83;100.0;
2021;2605004;Cupira - PE;PE;57.3;98.8842;51.77;90.0;5.57;54.0;7.42;100.0;
2021;2605103;Custódia - PE;PE;51.76;70.0401;50.59;74.0;4.89;68.0;6.15;100.0;
2021;2605152;Dormentes - PE;PE;44.3;52.1555;47.76;66.0;3.76;14.0;6.68;100.0;
2021;2605202;Escada - PE;PE;55.58;95.395;64.31;64.0;8.32;16.0;5.9;100.0;
2021;2605301;Exu - PE;PE;43.9;56.8853;41.3;65.0;4.15;11.0;8.1;100.0;
2021;2605400;Feira Nova - PE;PE;56.09;99.1868;55.47;64.0;4.63;56.0;4.6;100.0;
2021;2605459;Fernando de Noronha - PE;PE;52.03;98.5662;88.27;86.0;5.43;81.0;57.29;0.0;
2021;2605509;Ferreiros - PE;PE;50.44;99.4538;47.45;12.0;7.13;27.0;6.31;100.0;
2021;2605608;Flores - PE;PE;46.44;59.2706;34.38;67.0;1.41;80.0;5.68;100.0;
2021;2605707;Floresta - PE;PE;52.23;72.0966;52.68;67.0;10.52;54.0;5.37;100.0;
2021;2605806;Frei Miguelinho - PE;PE;52.43;87.5751;42.16;56.0;6.0;74.0;4.93;100.0;
2021;2605905;Gameleira - PE;PE;45.11;83.0272;29.52;42.0;4.78;22.0;4.88;100.0;
2021;2606002;Garanhuns - PE;PE;64.49;97.3543;80.21;85.0;8.19;79.0;10.0;100.0;
2021;2606101;Glória do Goitá - PE;PE;51.71;93.9887;45.13;83.0;1.65;20.0;5.0;100.0;
2021;2606200;Goiana - PE;PE;63.69;99.6596;78.99;68.0;2.07;92.0;13.11;100.0;
2021;2606309;Granito - PE;PE;23.67;38.5942;34.47;81.0;1.67;67.0;10.16;0.0;
2021;2606408;Gravatá - PE;PE;64.4;94.3779;77.29;79.0;15.54;76.0;10.85;100.0;
2021;2606507;Iati - PE;PE;41.56;52.3009;50.09;3.0;2.88;23.0;8.0;100.0;
2021;2606606;Ibimirim - PE;PE;23.8;57.8828;39.18;59.0;4.69;29.0;2.61;0.0;
2021;2606705;Ibirajuba - PE;PE;27.13;61.6341;42.42;61.0;2.72;60.0;6.61;0.0;
2021;2606804;Igarassu - PE;PE;62.62;98.6834;78.72;85.0;5.08;66.0;6.44;100.0;
2021;2606903;Iguaracy - PE;PE;29.14;70.7304;40.47;62.0;1.79;58.0;14.67;0.0;
2021;2607000;Inajá - PE;PE;38.41;49.7436;27.57;29.0;2.36;37.0;2.14;100.0;
2021;2607109;Ingazeira - PE;PE;51.91;69.0827;60.71;56.0;18.19;6.0;11.33;100.0;
2021;2607208;Ipojuca - PE;PE;67.77;96.4778;87.33;85.0;9.99;77.0;24.38;100.0;
2021;2607307;Ipubi - PE;PE;50.9;77.496;48.21;61.0;4.95;56.0;4.89;100.0;
2021;2607406;Itacuruba - PE;PE;56.88;93.295;64.12;63.0;11.77;25.0;10.25;100.0;
2021;2607505;Itaíba - PE;PE;43.97;57.0544;45.15;25.0;0.8;57.0;4.89;100.0;
2021;2607604;Ilha de Itamaracá - PE;PE;63.07;99.985;80.25;83.0;10.7;22.0;18.98;100.0;
2021;2607653;Itambé - PE;PE;54.9;98.2389;56.49;65.0;0.62;46.0;4.93;100.0;
2021;2607703;Itapetim - PE;PE;29.96;78.6372;47.31;24.0;1.67;77.0;9.52;0.0;
2021;2607752;Itapissuma - PE;PE;62.44;100.0;74.5;89.0;0.62;75.0;10.41;100.0;
2021;2607802;Itaquitinga - PE;PE;49.33;83.9731;46.09;22.0;4.47;55.0;6.03;100.0;
2021;2607901;Jaboatão dos Guararapes - PE;PE;65.58;99.8933;87.68;78.0;4.88;90.0;7.08;100.0;
2021;2607950;Jaqueira - PE;PE;49.57;91.8041;38.95;29.0;0.2;65.0;6.63;100.0;
2021;2608008;Jataúba - PE;PE;22.71;50.4219;34.57;27.0;1.95;80.0;5.94;0.0;
2021;2608057;Jatobá - PE;PE;49.68;85.9974;39.81;26.0;8.88;60.0;5.17;100.0;
2021;2608107;João Alfredo - PE;PE;47.2;81.4752;47.12;21.0;3.85;28.0;5.36;100.0;
2021;2608206;Joaquim Nabuco - PE;PE;49.63;88.9408;39.58;53.0;0.17;53.0;4.82;100.0;
2021;2608255;Jucati - PE;PE;26.11;97.5348;24.17;53.0;1.54;14.0;4.45;0.0;
2021;2608305;Jupi - PE;PE;56.96;93.6071;77.87;67.0;5.31;9.0;5.14;100.0;
2021;2608404;Jurema - PE;PE;53.27;91.1555;45.58;74.0;4.7;52.0;4.98;100.0;
2021;2608453;Lagoa do Carro - PE;PE;51.88;99.879;50.65;48.0;4.74;16.0;4.18;100.0;
2021;2608503;Lagoa de Itaenga - PE;PE;49.48;99.7922;31.77;15.0;0.25;79.0;5.98;100.0;
2021;2608602;Lagoa do Ouro - PE;PE;32.25;87.4342;44.64;64.0;2.12;61.0;7.73;0.0;
2021;2608701;Lagoa dos Gatos - PE;PE;47.69;87.2196;33.18;33.0;4.74;44.0;7.86;100.0;
2021;2608750;Lagoa Grande - PE;PE;56.89;85.1622;78.14;66.0;9.37;15.0;6.9;100.0;
2021;2608800;Lajedo - PE;PE;55.88;94.3953;62.74;56.0;12.46;21.0;6.91;100.0;
2021;2608909;Limoeiro - PE;PE;59.0;92.2697;69.76;64.0;10.14;56.0;6.87;100.0;
2021;2609006;Macaparana - PE;PE;50.19;76.5331;41.7;80.0;3.36;55.0;4.02;100.0;
2021;2609105;Machados - PE;PE;30.45;87.4441;45.77;65.0;1.16;36.0;4.66;0.0;
2021;2609154;Manari - PE;PE;42.48;54.297;21.07;66.0;0.15;78.0;4.65;100.0;
